transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
1-11-2002-896,11,1,مبايعات,Sales,بيع,Sell,27/05/2002,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,254,البطين,Al Buteen,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراس,Al Ras Metro Station,مول دبي,Dubai Mall,,,0,127.74,2000000,15656.8,null,null,1,1,0
1-102-2023-59388,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08/11/2023,3,وحدة,Unit,60,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,390,برج خليفة,Burj Khalifa,برج فولتا,VOLTA TOWER,2782,فولتا تاور,VOLTA TOWER,,,برج خليفة,Burj Khalifa,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,0,63.67,1769000,27783.89,null,null,1,1,0
1-102-2023-67111,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,19/12/2023,3,وحدة,Unit,60,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,390,برج خليفة,Burj Khalifa,برج فولتا,VOLTA TOWER,2782,فولتا تاور,VOLTA TOWER,,,برج خليفة,Burj Khalifa,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,0,130.19,3161000,24279.9,null,null,1,1,0
1-102-2023-56130,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24/10/2023,3,وحدة,Unit,60,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,390,برج خليفة,Burj Khalifa,برج فولتا,VOLTA TOWER,2782,فولتا تاور,VOLTA TOWER,,,برج خليفة,Burj Khalifa,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,0,64.52,1896000,29386.24,null,null,1,1,0
1-11-2003-1171,11,1,مبايعات,Sales,بيع,Sell,11/08/2003,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,276,البدع,Al Bada,,,null,,,,,برج خليفة,Burj Khalifa,المركز المالي,Financial Centre,مول دبي,Dubai Mall,,,0,668.9,950000,1420.24,null,null,1,1,0
2-13-2008-329,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26/02/2008,2,مبنى,Building,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,267,الرفاعه,Al Raffa,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,1040.05,23041000,22153.74,null,null,1,1,0
2-13-2023-9666,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,12/06/2023,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1221.02,300000,245.7,null,null,1,1,0
1-11-2024-39826,11,1,مبايعات,Sales,بيع,Sell,21/10/2024,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1150.05,3000000,2608.58,null,null,8,1,0
3-9-2020-44,9,3,هبات,Gifts,هبه,Grant,13/01/2020,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,278,منخول,Mankhool,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو بنك أبوظبي التجاري,ADCB Metro Station,مول دبي,Dubai Mall,,,0,232.26,750008,3229.17,null,null,1,5,0
2-14-2008-447,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,09/09/2008,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0
2-13-2006-417,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,11/04/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0
2-13-2016-1156,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,10/02/2016,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,300000,215.28,null,null,1,1,0
2-13-2006-399,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,10/04/2006,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,2000000,1435.18,null,null,1,1,0
1-11-2009-1757,11,1,مبايعات,Sales,بيع,Sell,01/10/2009,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,271,الكرامه,Al Karama,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو بنك أبوظبي التجاري,ADCB Metro Station,مول دبي,Dubai Mall,,,0,738.02,17000000,23034.61,null,null,1,1,0
2-13-2005-556,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,13/06/2005,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,1,1,0
1-11-2002-555,11,1,مبايعات,Sales,بيع,Sell,01/04/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,231,الممزر,Al Mamzer,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو القيادة,Al Qiyadah Metro Station,,,,,0,3716.12,3600000,968.75,null,null,1,1,0
1-11-2022-15736,11,1,مبايعات,Sales,بيع,Sell,05/07/2022,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,374,ام الشيف,Um Al Sheif,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,10051000,7212.51,null,null,1,3,0
2-13-2006-809,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,03/07/2006,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,362,نايف,Naif,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,250.84,1899137,7571.11,null,null,1,1,0
1-11-2004-670,11,1,مبايعات,Sales,بيع,Sell,05/04/2004,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,900000,645.83,null,null,1,1,0
2-14-2012-335,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,30/05/2012,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000,358.8,null,null,12,1,0
2-13-2002-610,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,17/06/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1094.86,500000,456.68,null,null,1,1,0
2-13-2002-761,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,28/08/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,304,ام سقيم الثانيه,Um Suqaim Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1374.96,959983,698.19,null,null,1,1,0
3-9-2009-300019,9,3,هبات,Gifts,هبه,Grant,11/03/2009,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,299,الورقاء الرابعه,Al Warqa Fourth,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,609.58,1049840,1722.23,null,null,1,1,0
2-13-2002-952,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,16/12/2002,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,,,0,914.54,874445,956.16,null,null,1,1,0
2-810-2022-411,810,2,رهون,Mortgages,تسجيل اجارة تمويلية,Lease Finance Registration,29/08/2022,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,318,جميرا الثالثه,Jumeirah Third,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو نور بنك,Noor Bank Metro Station,مول دبي,Dubai Mall,,,0,554.35,725000,1307.84,null,null,1,1,0
2-13-2005-501,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,13/06/2005,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,354,الورقاء الثانيه,Al Warqa Second,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1126.91,500000,443.69,null,null,1,1,0
2-13-2015-5445,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,29/07/2015,2,مبنى,Building,null,,,صناعي / تجاري,Industrial / Commercial,1,العقارات القائمة,Existing Properties,363,القصيص الصناعيه الاولى,Al Qusais Industrial First,,,null,,,,,مطار دبي الدولي,Dubai International Airport,المنطقة الحرة بالمطار,Airport Free Zone,سيتي سنتر مردف,City Centre Mirdif,,,0,1448.82,5500000,3796.19,null,null,1,1,0
2-14-2014-381,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,10/04/2014,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,240,بور سعيد,Port Saeed,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الرقة,Al Rigga Metro Station,مول دبي,Dubai Mall,,,0,176.7,10000000,56593.1,null,null,1,1,0
1-11-2013-14111,11,1,مبايعات,Sales,بيع,Sell,07/05/2013,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,7350000,5274.3,null,null,1,1,0
3-9-2024-1071,9,3,هبات,Gifts,هبه,Grant,05/03/2024,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,367,السوق الكبير,Al Suq Al Kabeer,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,386.01,6200000,16061.76,null,null,1,1,0
1-11-2024-16130,11,1,مبايعات,Sales,بيع,Sell,10/05/2024,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,370,ام سقيم الثالثه,Um Suqaim Third,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,594.58,12000000,20182.31,null,null,10,1,0
2-13-2004-275,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,08/03/2004,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,364,الوصل,Al Wasl,,,null,,,,,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,,,0,929.03,1800000,1937.5,null,null,1,1,0
1-11-2017-1853,11,1,مبايعات,Sales,بيع,Sell,06/02/2017,1,أرض,Land,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الاتحاد,Union Metro Station,مول دبي,Dubai Mall,,,0,396.09,11854493,29928.79,null,null,5,1,0
3-9-2009-300161,9,3,هبات,Gifts,هبه,Grant,21/12/2009,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,317,جميرا الاولى,Jumeirah First,,,null,,,,,برج خليفة,Burj Khalifa,المركز المالي,Financial Centre,مول دبي,Dubai Mall,,,0,236.41,1017098,4302.26,null,null,1,1,0
1-11-2013-4787,11,1,مبايعات,Sales,بيع,Sell,18/02/2013,2,مبنى,Building,null,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,339,المرر,Al Mararr,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,179.86,12000000,66718.56,null,null,1,1,0
1-11-2023-25476,11,1,مبايعات,Sales,بيع,Sell,15/08/2023,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,null,,,,,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,,,0,1393.55,9500000,6817.12,null,null,3,1,0
1-11-2002-1032,11,1,مبايعات,Sales,بيع,Sell,18/06/2002,2,مبنى,Building,null,,,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,null,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الرقة,Al Rigga Metro Station,مول دبي,Dubai Mall,,,0,594.58,2560000,4305.56,null,null,5,1,0
1-11-2004-2159,11,1,مبايعات,Sales,بيع,Sell,11/10/2004,4,فيلا,Villa,null,,,سكني,Residential,1,العقارات القائمة,Existing Properties,314,الصفا الثانيه,Al Saffa Second,,,null,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,6500000,4664.35,null,null,1,1,0
1-133-2014-1944,133,1,مبايعات,Sales,تسجيل حق منفعة,Development Registration,10/11/2014,3,وحدة,Unit,60,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,كورت يارد ريسيدينس 1,Courtyard Residence 1,null,,,Uptown Mirdif,اب تاون مردف,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,استوديو,Studio,1,46.17,520000,11262.72,null,null,1,1,0
